timestamp,high,low,open,volumefrom,volume,close,conversionType,conversionSymbol
2017-09-10 00:00:00+00:00,305.76,280.7,303.79,612531.96,179819553.2,299.21,direct,
2017-09-11 00:00:00+00:00,308.3,288.6,299.21,502277.48,149130023.67,297.95,direct,
2017-09-12 00:00:00+00:00,316.38,285.75,297.95,706469.01,212949898.74,294.1,direct,
2017-09-13 00:00:00+00:00,294.39,257.16,294.1,1204287.66,328829086.33,275.84,direct,
2017-09-14 00:00:00+00:00,280.65,222.06,275.84,1840149.11,448360655.12,223.14,direct,
2017-09-15 00:00:00+00:00,267.7,200.75,223.14,2545560.43,601118554.63,259.57,direct,
2017-09-16 00:00:00+00:00,272.43,245.74,259.57,829893.83,213735353.14,254.49,direct,
2017-09-17 00:00:00+00:00,265.78,239.98,254.49,509132.86,129073620.3,258.4,direct,
2017-09-18 00:00:00+00:00,300.69,258.36,258.4,1101869.95,316944028.29,297.53,direct,
2017-09-19 00:00:00+00:00,299.91,275.94,297.53,736458.34,211173075.81,283.0,direct,
2017-09-20 00:00:00+00:00,293.74,277.72,283.0,416768.41,119360306.75,283.56,direct,
2017-09-21 00:00:00+00:00,287.13,252.22,283.56,794785.87,213821119.8,257.77,direct,
2017-09-22 00:00:00+00:00,270.74,254.28,257.77,491176.93,128332019.33,262.94,direct,
2017-09-23 00:00:00+00:00,286.72,259.58,262.94,403931.95,111790766.56,286.14,direct,
2017-09-24 00:00:00+00:00,294.54,276.25,286.14,455005.16,129812958.5,282.6,direct,
2017-09-25 00:00:00+00:00,297.01,282.48,282.6,431148.81,125825077.84,294.89,direct,
2017-09-26 00:00:00+00:00,295.89,287.01,294.89,266603.9,77729398.68,288.64,direct,
2017-09-27 00:00:00+00:00,312.64,287.83,288.64,519371.43,155862803.45,309.97,direct,
2017-09-28 00:00:00+00:00,310.24,298.18,309.97,381991.35,116142194.54,302.77,direct,
2017-09-29 00:00:00+00:00,303.54,279.79,302.77,651910.85,189289895.65,292.58,direct,
2017-09-30 00:00:00+00:00,305.91,292.32,292.58,274718.7,82819424.09,302.77,direct,
2017-10-01 00:00:00+00:00,304.79,295.44,302.77,220320.92,66161942.23,303.95,direct,
2017-10-02 00:00:00+00:00,304.13,293.34,303.95,291646.77,87144370.37,296.81,direct,
2017-10-03 00:00:00+00:00,299.92,286.86,296.81,302101.3,88276884.19,291.81,direct,
2017-10-04 00:00:00+00:00,295.57,288.56,291.81,231043.01,67580849.1,291.68,direct,
2017-10-05 00:00:00+00:00,297.47,286.73,291.68,202892.42,59328523.56,294.99,direct,
2017-10-06 00:00:00+00:00,309.0,293.75,294.99,265830.27,80140194.73,308.33,direct,
2017-10-07 00:00:00+00:00,314.12,304.63,308.33,269276.51,83321062.1,311.26,direct,
2017-10-08 00:00:00+00:00,313.52,308.13,311.26,217688.05,67801593.66,309.49,direct,
2017-10-09 00:00:00+00:00,310.14,286.52,309.49,471243.74,140753204.93,296.95,direct,
2017-10-10 00:00:00+00:00,305.95,292.28,296.95,268423.2,80475858.44,298.46,direct,
2017-10-11 00:00:00+00:00,305.12,297.18,298.46,223439.16,67246675.44,302.86,direct,
2017-10-12 00:00:00+00:00,308.77,301.65,302.86,426811.81,130357482.76,302.89,direct,
2017-10-13 00:00:00+00:00,347.7,298.29,302.89,994746.99,325130767.69,336.83,direct,
2017-10-14 00:00:00+00:00,347.14,333.83,336.83,345894.16,118217861.14,338.81,direct,
2017-10-15 00:00:00+00:00,341.93,318.35,338.81,465975.53,154046243.07,336.58,direct,
2017-10-16 00:00:00+00:00,352.39,332.9,336.58,498450.89,170532984.7,334.23,direct,
2017-10-17 00:00:00+00:00,334.42,310.57,334.23,415234.07,133468389.3,316.14,direct,
2017-10-18 00:00:00+00:00,316.34,287.95,316.14,543742.61,164595270.46,313.54,direct,
2017-10-19 00:00:00+00:00,316.38,304.63,313.54,297975.44,92233614.25,307.41,direct,
2017-10-20 00:00:00+00:00,312.11,301.86,307.41,297745.84,91295399.0,303.08,direct,
2017-10-21 00:00:00+00:00,303.09,290.92,303.08,307450.01,91321527.88,299.55,direct,
2017-10-22 00:00:00+00:00,305.89,290.69,299.55,229706.09,67955886.57,294.03,direct,
2017-10-23 00:00:00+00:00,294.25,274.96,294.03,430501.72,121924456.19,285.27,direct,
2017-10-24 00:00:00+00:00,311.23,280.01,285.27,545459.65,165128705.67,296.5,direct,
2017-10-25 00:00:00+00:00,300.36,289.46,296.5,245972.24,72454123.85,296.35,direct,
